Date,Stock Price,Interest Rate (%),Inflation Rate (%),GDP Growth Rate (%),Market Index
2017-11-24,18105.34,3.52,2.57,4.32,44895.55
2017-11-25,57335.3,7.11,2.42,6.73,37708.48
2017-11-26,37811.42,4.05,3.7,5.23,32212.51
2017-11-27,33423.54,4.97,3.55,6.68,14605.51
2017-11-28,51489.54,4.58,6.77,8.47,35982.39
2017-11-29,52612.17,5.0,5.92,8.38,35382.53
2017-11-30,29948.6,3.75,5.3,5.48,37593.75
2017-12-01,46212.81,5.52,4.59,7.86,16110.33
2017-12-02,49700.53,7.01,2.84,9.59,33573.17
2017-12-03,44459.28,5.21,6.89,7.38,21758.89
2017-12-04,21821.78,5.45,3.88,4.04,37088.95
2017-12-05,54414.74,7.24,2.53,7.76,19932.34
2017-12-06,39259.25,6.53,4.47,3.73,34571.3
2017-12-07,27711.26,5.45,6.37,9.1,21734.77
2017-12-08,34135.27,4.29,6.44,6.62,12296.81
2017-12-09,16690.7,7.42,2.05,5.7,32900.81
2017-12-10,20754.01,5.89,6.43,3.4,15737.88
2017-12-11,49449.6,4.11,3.36,5.67,33756.62
2017-12-12,15000.52,4.35,2.19,9.32,42545.11
2017-12-13,33745.46,7.02,6.24,3.15,43985.12
2017-12-14,38512.96,3.22,6.32,6.32,19785.46
2017-12-15,17458.55,7.96,4.98,9.52,38705.36
2017-12-16,58788.52,3.65,4.87,5.76,23667.26
2017-12-17,25175.64,6.98,6.07,6.0,41715.08
2017-12-18,28688.94,4.97,5.93,7.05,37987.16
2017-12-19,28677.41,5.46,6.45,6.24,14439.42
2017-12-20,25368.75,7.4,4.76,4.18,25435.52
2017-12-21,15066.32,5.06,6.84,3.13,23131.49
2017-12-22,47820.52,5.69,6.98,7.27,37910.97
2017-12-23,58508.05,3.25,2.58,9.45,25539.43
2017-12-24,25093.21,3.01,6.25,3.74,34591.42
2017-12-25,44837.12,4.22,4.5,4.48,31880.36
2017-12-26,48385.33,6.4,3.94,5.59,44196.08
2017-12-27,53179.14,3.61,5.07,8.66,42946.9
2017-12-28,34018.31,3.57,2.28,4.88,26114.08
2017-12-29,28631.89,5.05,4.53,9.17,35878.08
2017-12-30,29638.28,6.24,6.35,3.38,39372.18
2017-12-31,47067.96,6.56,3.07,9.59,41663.23
2018-01-01,51755.08,3.89,4.13,6.93,14248.43
2018-01-02,23172.63,3.4,6.7,7.61,21968.6
2018-01-03,31692.35,7.7,4.14,5.57,22567.59
2018-01-04,55587.31,4.3,3.79,8.47,26336.72
2018-01-05,51301.21,7.27,4.2,4.17,17585.74
2018-01-06,59318.63,7.32,4.6,3.34,28374.79
2018-01-07,48941.17,6.86,5.16,5.77,33886.07
2018-01-08,32693.78,3.84,6.0,8.98,28413.01
2018-01-09,41578.7,7.11,4.26,8.28,33971.17
2018-01-10,44745.64,6.85,6.09,6.62,14192.57
2018-01-11,18530.51,5.98,4.67,7.0,40907.58
2018-01-12,39502.36,4.69,3.69,3.91,42989.28
2018-01-13,46919.44,4.31,5.29,8.88,32390.94
2018-01-14,22529.46,3.61,5.59,8.51,41085.9
2018-01-15,50128.43,5.55,4.79,7.6,16337.72
2018-01-16,41269.78,5.93,2.28,6.26,38315.81
2018-01-17,57849.98,4.8,2.85,9.75,15931.89
2018-01-18,16909.0,5.38,3.43,9.15,25464.34
2018-01-19,26939.68,4.82,3.41,7.51,22686.01
2018-01-20,42069.92,6.21,5.37,5.6,31324.53
2018-01-21,28345.2,7.51,2.09,7.33,21949.98
2018-01-22,47149.09,3.82,5.78,7.03,33031.35
2018-01-23,49155.24,4.91,3.33,5.76,24123.78
2018-01-24,19613.22,3.7,3.55,5.15,40406.08
2018-01-25,38123.45,6.12,4.64,5.85,32918.17
2018-01-26,37900.08,6.64,3.08,7.02,19104.84
2018-01-27,31617.63,7.66,6.42,6.0,23092.27
2018-01-28,56981.62,4.39,2.43,4.85,39964.89
2018-01-29,52237.78,7.75,4.22,8.33,24753.83
2018-01-30,46374.42,3.32,6.25,6.72,29681.37
2018-01-31,47144.7,6.02,5.08,3.47,33415.08
2018-02-01,35777.23,3.29,3.46,5.58,23477.72
2018-02-02,56444.75,7.47,4.1,9.19,21701.29
2018-02-03,46256.79,5.65,5.53,8.29,27683.41
2018-02-04,47804.15,6.35,6.87,5.26,19091.07
2018-02-05,53776.09,7.16,6.47,9.57,21378.95
2018-02-06,27333.22,3.75,3.71,3.54,14048.59
2018-02-07,51318.19,3.19,6.99,9.73,22031.02
2018-02-08,23785.83,7.39,2.02,4.72,22583.24
2018-02-09,30540.39,4.57,2.14,3.06,43740.49
2018-02-10,30102.47,3.64,6.12,6.04,31461.05
2018-02-11,59033.65,5.34,3.0,5.51,37983.62
2018-02-12,53544.18,5.99,2.3,6.77,13497.45
2018-02-13,46552.64,3.15,3.19,8.58,15515.71
2018-02-14,47717.55,4.37,4.13,8.9,38879.72
2018-02-15,40293.28,3.16,5.65,5.81,32577.14
2018-02-16,57619.08,5.1,5.12,6.01,18302.41
2018-02-17,37331.64,7.48,3.19,4.04,25358.25
2018-02-18,32123.3,7.91,4.52,3.33,29776.19
2018-02-19,22336.59,6.19,6.63,7.49,39839.12
2018-02-20,50379.25,3.81,6.08,3.45,13993.6
2018-02-21,48049.98,7.53,3.62,8.14,31691.84
2018-02-22,32295.98,5.58,6.91,6.77,35662.19
2018-02-23,16133.7,3.77,5.54,4.39,44270.43
2018-02-24,52754.88,7.61,2.31,6.78,38636.28
2018-02-25,15513.81,6.79,2.18,4.28,21115.5
2018-02-26,46666.49,6.66,2.84,6.07,35416.11
2018-02-27,58661.57,6.55,5.64,8.6,37188.17
2018-02-28,34694.76,4.0,2.92,6.23,36081.27
2018-03-01,25573.8,4.06,4.56,4.04,39064.75
2018-03-02,46719.2,6.44,2.47,8.07,41823.09
2018-03-03,51770.77,4.1,6.6,4.31,15248.19
2018-03-04,39589.36,5.19,3.72,8.17,15457.21
2018-03-05,58516.59,6.91,6.54,6.36,38281.2
2018-03-06,17325.09,6.92,6.72,6.18,20328.29
2018-03-07,37715.8,5.27,2.03,8.96,13931.87
2018-03-08,47330.43,6.96,4.32,7.96,25240.56
2018-03-09,53818.82,7.19,2.12,3.23,39055.94
2018-03-10,23066.5,6.27,6.54,5.07,16176.65
2018-03-11,51000.16,4.14,4.59,9.1,34170.79
2018-03-12,39871.82,4.37,2.37,3.13,12119.32
2018-03-13,32844.92,4.57,2.55,6.82,15621.34
2018-03-14,20927.18,3.58,3.92,8.09,23578.06
2018-03-15,53938.31,4.37,6.7,7.35,14758.88
2018-03-16,22077.29,4.05,5.46,8.32,39914.76
2018-03-17,28940.45,5.28,6.34,8.08,40514.33
2018-03-18,28052.05,7.54,3.83,7.84,36933.83
2018-03-19,54213.63,3.52,2.22,8.75,20001.83
2018-03-20,45271.63,6.6,6.87,7.52,29267.15
2018-03-21,50850.66,6.44,2.09,5.82,18078.22
2018-03-22,26271.06,3.48,6.74,6.3,21282.19
2018-03-23,43119.33,7.61,3.84,8.02,29028.17
2018-03-24,40728.57,5.84,2.05,9.13,36255.46
2018-03-25,52477.37,4.82,5.45,4.91,15123.59
2018-03-26,55773.92,6.78,6.9,5.39,21790.99
2018-03-27,15547.05,4.29,6.83,9.52,42578.5
2018-03-28,45330.9,6.47,2.8,7.05,26161.07
2018-03-29,17332.61,3.2,2.91,4.25,42982.7
2018-03-30,39698.64,7.2,4.83,7.65,44716.22
2018-03-31,27943.47,5.24,5.19,9.94,29379.77
2018-04-01,28804.95,6.18,5.7,8.76,21505.45
2018-04-02,30883.13,4.11,2.91,8.22,38095.63
2018-04-03,42958.16,6.39,6.8,4.46,17257.25
2018-04-04,30032.25,6.86,5.19,9.13,20317.55
2018-04-05,47971.46,5.37,6.24,6.68,37901.04
2018-04-06,33203.73,6.09,4.7,9.23,26310.32
2018-04-07,18075.89,5.28,4.07,5.31,18650.75
2018-04-08,50269.19,7.47,6.89,3.43,33487.15
2018-04-09,27859.12,5.49,4.91,6.33,36181.14
2018-04-10,34474.51,7.21,6.33,4.89,16127.35
2018-04-11,45844.97,7.01,6.77,8.01,21140.35
2018-04-12,29960.53,5.05,5.38,9.7,19302.13
2018-04-13,17546.35,4.15,4.74,7.84,24535.2
2018-04-14,31826.45,5.03,2.02,9.21,37193.68
2018-04-15,57500.19,7.13,2.2,6.17,35552.37
2018-04-16,43878.05,4.14,3.0,8.4,33863.29
2018-04-17,45216.56,5.62,2.93,8.9,12207.42
2018-04-18,43452.7,7.03,3.27,7.98,16690.73
2018-04-19,23954.65,4.77,3.52,6.55,19368.82
2018-04-20,33825.02,6.21,3.8,7.38,20974.54
2018-04-21,48792.29,4.23,4.1,7.9,16832.08
2018-04-22,19561.78,3.55,2.49,4.77,25540.41
2018-04-23,27503.37,6.97,2.21,8.67,14480.96
2018-04-24,27434.36,3.49,5.37,9.65,36750.73
2018-04-25,34440.85,4.36,4.69,6.26,37994.79
2018-04-26,59116.59,7.28,4.22,7.91,30950.8
2018-04-27,18037.61,4.73,5.17,8.16,14960.26
2018-04-28,38341.54,7.87,6.14,7.64,41372.74
2018-04-29,23071.41,7.9,4.14,6.83,43865.98
2018-04-30,58680.44,4.34,5.21,9.17,18678.0
2018-05-01,20098.66,3.2,6.77,6.14,35253.11
2018-05-02,33162.05,6.53,6.2,3.43,39783.97
2018-05-03,48204.82,5.25,4.13,8.91,29814.84
2018-05-04,46704.95,3.5,5.22,7.72,22669.66
2018-05-05,34022.79,6.54,2.89,8.94,27792.44
2018-05-06,30593.59,3.16,4.8,3.97,28904.87
2018-05-07,32892.56,7.35,6.91,3.22,25221.02
2018-05-08,26892.43,3.69,4.59,9.54,42684.8
2018-05-09,24239.98,3.64,6.64,4.03,36548.14
2018-05-10,36736.79,3.88,4.04,8.67,19962.95
2018-05-11,27084.02,7.8,6.99,8.76,31323.39
2018-05-12,27935.77,6.47,4.9,7.96,34726.74
2018-05-13,44554.02,7.01,2.21,3.92,16625.16
2018-05-14,58584.18,4.99,4.93,7.67,23828.05
2018-05-15,42163.67,4.68,3.37,9.22,41883.09
2018-05-16,18464.08,4.17,2.16,5.98,30716.71
2018-05-17,18401.26,5.4,6.1,5.89,19160.93
2018-05-18,57814.04,5.76,3.38,6.1,16051.9
2018-05-19,28378.09,6.16,5.98,3.58,29101.49
2018-05-20,19143.01,4.29,3.44,9.24,30073.63
2018-05-21,41957.01,7.74,2.97,9.08,23035.68
2018-05-22,43064.2,3.85,6.87,9.99,32803.73
2018-05-23,44182.72,7.83,3.81,7.1,14266.59
2018-05-24,27033.09,3.07,5.01,8.26,16789.61
2018-05-25,15679.98,5.41,5.05,4.42,30027.04
2018-05-26,58425.69,4.67,4.8,7.67,14039.92
2018-05-27,26290.19,5.25,6.57,7.55,41069.99
2018-05-28,45421.18,5.85,5.37,9.31,16690.83
2018-05-29,46798.34,5.18,4.02,8.82,34239.36
2018-05-30,42450.33,5.07,6.31,9.57,24909.71
2018-05-31,29080.83,6.66,2.91,9.08,25193.0
2018-06-01,27199.33,6.43,4.72,9.08,37241.35
2018-06-02,41895.07,7.17,6.75,3.45,28482.25
2018-06-03,53974.3,4.25,5.13,8.92,35946.63
2018-06-04,57603.02,6.05,6.08,7.25,28671.31
2018-06-05,19765.76,5.93,5.27,5.66,31565.88
2018-06-06,21967.29,4.85,6.2,3.4,37103.58
2018-06-07,57513.13,5.43,6.72,7.74,32041.19
2018-06-08,48144.09,4.57,3.36,5.3,32315.3
2018-06-09,54734.72,3.71,2.85,6.27,38044.25
2018-06-10,24118.47,4.07,4.42,7.77,43319.86
2018-06-11,41441.36,3.53,5.51,9.38,24431.63
2018-06-12,46551.28,6.42,3.14,8.78,31044.87
2018-06-13,45605.03,6.3,2.02,6.15,14847.01
2018-06-14,33366.83,7.75,3.71,5.71,23840.53
2018-06-15,15692.77,6.65,6.84,4.68,25597.62
2018-06-16,41231.67,3.26,5.47,5.61,39562.83
2018-06-17,26389.57,7.42,4.01,3.78,28941.95
2018-06-18,35261.44,7.31,2.96,9.8,36125.19
2018-06-19,58091.15,5.22,3.78,7.02,12627.24
2018-06-20,32956.59,5.93,2.85,3.89,27328.26
2018-06-21,52791.07,7.88,2.53,5.47,41743.48
2018-06-22,23484.33,5.66,6.53,6.83,19402.36
2018-06-23,45260.72,7.53,6.99,6.73,13040.23
2018-06-24,58965.31,3.42,2.82,3.25,26302.49
2018-06-25,19585.19,3.96,2.27,9.66,35246.25
2018-06-26,15374.4,5.2,3.65,4.93,26997.3
2018-06-27,34511.23,5.92,4.31,3.11,27179.28
2018-06-28,19168.15,7.08,3.02,3.54,34103.57
2018-06-29,48677.3,7.94,3.51,7.06,20394.83
2018-06-30,56154.69,4.94,3.0,3.96,36812.36
2018-07-01,34530.94,3.24,5.87,3.29,17052.75
2018-07-02,26642.02,7.01,5.56,5.66,25059.77
2018-07-03,34548.15,6.02,5.17,7.36,33648.27
2018-07-04,47555.15,3.99,3.94,3.78,39336.18
2018-07-05,15407.44,5.47,6.55,5.19,38120.53
2018-07-06,41525.43,6.71,6.85,5.92,35815.62
2018-07-07,42598.13,6.85,2.87,4.12,23850.18
2018-07-08,43695.97,5.5,3.12,6.54,16036.04
2018-07-09,25890.99,4.53,4.63,3.6,19155.53
2018-07-10,47132.37,7.87,2.46,3.33,40539.52
2018-07-11,19112.62,6.32,4.18,6.64,40291.94
2018-07-12,23967.17,5.04,4.91,4.74,43401.51
2018-07-13,54486.15,4.4,4.61,3.67,14507.63
2018-07-14,48242.54,6.66,3.65,5.97,29714.7
2018-07-15,15618.55,4.21,4.71,9.41,33406.54
2018-07-16,26176.93,3.86,6.79,8.07,35451.69
2018-07-17,24648.29,5.65,3.03,8.71,33247.49
2018-07-18,27186.28,4.45,5.27,9.1,37410.38
2018-07-19,26140.19,6.14,2.22,9.81,23862.56
2018-07-20,17813.68,3.59,2.33,8.34,17921.28
2018-07-21,35652.32,6.27,4.76,7.26,18751.25
2018-07-22,47973.01,4.42,2.52,5.56,12395.3
2018-07-23,42302.93,3.0,2.11,4.27,23560.62
2018-07-24,45279.23,3.63,2.86,7.81,15027.55
2018-07-25,18651.71,7.67,4.82,9.96,22609.13
2018-07-26,57817.08,7.34,5.52,6.27,32730.93
2018-07-27,52732.13,4.17,3.01,8.07,41517.78
2018-07-28,51229.06,6.89,5.34,6.47,39706.98
2018-07-29,52034.27,6.04,2.91,6.02,20338.25
2018-07-30,56971.97,7.85,5.07,5.87,16424.74
2018-07-31,39491.43,4.87,4.06,6.53,18371.39
2018-08-01,24012.69,6.41,5.27,5.57,44042.56
2018-08-02,42755.26,3.32,6.98,8.24,30132.66
2018-08-03,48429.67,4.98,6.69,9.12,18022.57
2018-08-04,48206.28,7.82,2.02,9.18,39744.62
2018-08-05,38465.21,5.69,6.43,4.59,25041.31
2018-08-06,18080.64,4.44,2.33,9.27,41674.33
2018-08-07,31700.08,3.6,6.77,5.39,20602.35
2018-08-08,56434.5,6.52,3.41,5.17,24976.32
2018-08-09,41300.2,6.22,3.91,8.09,28663.28
2018-08-10,39224.94,4.87,2.46,5.13,41456.31
2018-08-11,27098.41,7.75,2.56,3.37,40669.0
2018-08-12,31580.2,3.11,5.63,5.62,30953.72
2018-08-13,55290.57,4.52,6.72,8.05,19318.59
2018-08-14,44990.84,7.61,5.05,5.29,25310.78
2018-08-15,50432.42,4.6,5.58,7.41,44195.89
2018-08-16,35445.54,4.26,5.81,7.62,32056.52
2018-08-17,43361.12,5.67,3.31,8.14,37776.23
2018-08-18,26177.26,7.12,2.23,9.28,26845.53
2018-08-19,46745.74,3.52,2.01,6.03,29556.24
2018-08-20,34242.06,7.72,3.75,4.17,26155.49
2018-08-21,34914.55,6.98,3.21,5.23,35196.39
2018-08-22,44219.5,3.91,2.31,6.03,40098.54
2018-08-23,57132.63,6.56,2.9,8.0,28743.0
2018-08-24,17880.29,4.92,2.62,3.09,27868.63
2018-08-25,52113.45,5.01,6.57,5.21,23229.45
2018-08-26,28157.24,6.92,2.7,8.46,17844.19
2018-08-27,34976.38,7.81,4.69,7.7,42995.17
2018-08-28,15986.1,3.63,4.97,8.12,22430.63
2018-08-29,28547.07,5.1,4.72,8.68,38422.82
2018-08-30,37618.41,5.4,2.5,8.48,35606.45
2018-08-31,17527.92,4.88,3.59,7.78,38100.28
2018-09-01,37099.31,4.82,2.26,6.08,42913.35
2018-09-02,56719.98,3.26,3.98,9.89,32571.24
2018-09-03,19742.69,6.43,2.94,6.98,41632.36
2018-09-04,49399.83,5.18,4.81,4.42,17534.01
2018-09-05,33435.2,3.97,5.46,5.05,32681.52
2018-09-06,44482.82,7.08,4.66,7.85,37485.1
2018-09-07,26710.65,7.01,4.17,9.47,20964.16
2018-09-08,22177.15,5.43,3.94,4.25,36444.88
2018-09-09,22220.82,4.49,6.21,3.58,37689.74
2018-09-10,18172.14,6.19,3.1,9.17,39429.2
2018-09-11,23354.1,4.44,5.67,9.41,22325.14
2018-09-12,44889.87,4.18,5.79,4.93,34493.02
2018-09-13,54676.08,6.65,4.1,5.64,22040.36
2018-09-14,51635.66,3.2,3.49,7.62,36388.33
2018-09-15,45831.04,3.47,4.35,5.31,27278.13
2018-09-16,19969.43,3.03,2.47,9.14,31718.96
2018-09-17,28013.44,3.76,2.23,3.75,25722.72
2018-09-18,28941.31,3.34,2.56,3.27,17345.44
2018-09-19,26248.06,7.98,2.94,4.46,17874.97
2018-09-20,38175.25,4.44,4.52,5.0,14559.77
2018-09-21,39099.92,3.75,6.25,3.79,32396.4
2018-09-22,31059.87,4.2,3.18,3.46,40005.07
2018-09-23,30920.51,7.68,6.68,8.29,12687.62
2018-09-24,52285.0,5.6,6.77,4.15,14185.9
2018-09-25,50518.18,4.82,6.79,9.4,27096.41
2018-09-26,28850.81,7.37,6.19,5.58,36344.78
2018-09-27,56120.48,4.97,3.82,7.69,17204.35
2018-09-28,57876.68,4.68,2.36,4.58,20964.49
2018-09-29,29703.41,4.04,4.84,4.68,19656.2
2018-09-30,30949.12,4.89,4.79,7.02,25168.69
2018-10-01,37753.54,4.58,6.25,6.92,19424.96
2018-10-02,57350.44,6.39,6.98,8.38,23635.76
2018-10-03,54434.37,4.45,4.54,8.3,36041.91
2018-10-04,19615.56,5.89,3.73,7.69,32163.31
2018-10-05,32672.88,3.33,2.93,6.14,14679.0
2018-10-06,39901.7,3.96,2.02,9.23,33045.61
2018-10-07,37640.96,5.04,4.55,7.36,27743.55
2018-10-08,23723.84,7.68,4.78,9.93,42840.66
2018-10-09,53646.75,4.89,6.12,8.74,21547.04
2018-10-10,45462.34,6.32,4.52,3.31,35963.49
2018-10-11,52705.88,4.28,6.58,5.24,36118.41
2018-10-12,53644.39,3.64,5.14,7.0,19309.53
2018-10-13,48676.01,3.29,6.2,8.05,41806.38
2018-10-14,34764.48,4.53,2.74,6.85,28209.05
2018-10-15,42474.6,3.79,6.28,8.5,34403.15
2018-10-16,22216.44,3.87,5.38,4.98,16813.23
2018-10-17,45314.04,6.8,2.85,4.29,20507.53
2018-10-18,23066.4,3.08,2.95,3.38,31341.53
2018-10-19,46227.73,5.79,6.63,7.01,22527.9
2018-10-20,25331.92,4.9,2.16,7.82,28489.87
2018-10-21,20289.81,5.53,4.31,5.28,24342.17
2018-10-22,22437.8,5.81,3.57,7.3,33138.28
2018-10-23,15089.65,4.57,5.33,3.37,28075.8
2018-10-24,47343.28,4.48,6.2,3.7,12152.13
2018-10-25,47958.05,6.67,3.8,7.91,33439.47
2018-10-26,38172.0,7.36,4.13,5.58,25930.01
2018-10-27,22261.33,3.96,6.91,7.7,23276.05
2018-10-28,18759.95,3.49,5.92,8.82,15106.84
2018-10-29,15860.8,7.49,6.49,8.97,19272.2
2018-10-30,22458.67,4.75,4.19,4.21,19384.49
2018-10-31,55088.5,5.76,3.17,6.4,42867.19
2018-11-01,25869.16,4.8,4.06,8.14,26272.93
2018-11-02,30942.21,3.63,5.58,8.42,13388.17
2018-11-03,19740.55,5.95,2.55,8.49,16580.95
2018-11-04,25006.26,5.63,3.35,4.6,14608.08
2018-11-05,38365.11,4.01,2.23,4.35,31432.69
2018-11-06,42348.87,5.26,4.16,7.13,18158.51
2018-11-07,26040.85,6.98,6.14,8.19,28452.4
2018-11-08,17597.95,5.95,2.12,5.23,24212.05
2018-11-09,32596.48,3.48,5.38,3.73,38527.92
2018-11-10,25539.15,5.74,6.66,8.02,22576.16
2018-11-11,24879.93,6.51,3.18,5.1,27122.76
2018-11-12,58193.83,6.96,5.47,4.16,35802.42
2018-11-13,42733.52,6.15,6.88,4.03,26300.59
2018-11-14,40059.53,3.76,6.81,5.2,38176.11
2018-11-15,33709.88,6.55,3.17,7.15,33835.58
2018-11-16,34302.5,6.39,2.5,5.51,25547.46
2018-11-17,39340.73,3.12,2.74,3.14,28631.4
2018-11-18,46339.34,5.06,5.51,3.68,43917.71
2018-11-19,46596.57,4.66,5.63,5.03,33833.18
2018-11-20,22726.23,6.35,5.37,7.62,41864.84
2018-11-21,37505.07,4.08,3.68,3.69,17899.03
2018-11-22,33538.11,5.95,2.85,6.92,27946.79
2018-11-23,54173.71,7.57,4.9,3.84,41985.84
2018-11-24,43413.85,6.99,4.42,4.48,22646.2
2018-11-25,38962.68,7.61,5.64,4.21,43932.92
2018-11-26,20192.76,7.89,4.21,3.47,15203.56
2018-11-27,42253.71,3.05,3.69,7.7,41788.15
2018-11-28,20274.18,6.11,3.47,6.24,26692.0
2018-11-29,30174.3,5.06,3.06,8.82,14433.56
2018-11-30,21427.89,7.3,3.33,3.69,41024.21
2018-12-01,46143.31,4.26,2.47,4.01,20314.03
2018-12-02,24281.35,7.91,3.73,5.15,12734.25
2018-12-03,32633.67,6.07,2.18,8.36,16481.63
2018-12-04,55305.36,6.97,2.93,5.14,33750.79
2018-12-05,24194.24,3.43,5.73,5.86,44267.78
2018-12-06,37851.23,3.92,3.63,5.11,15678.25
2018-12-07,33867.22,6.79,5.34,3.56,27244.29
2018-12-08,15815.58,3.11,5.58,9.58,17961.01
2018-12-09,50674.12,7.08,4.91,6.84,36586.21
2018-12-10,18107.07,3.07,6.79,8.51,15895.94
2018-12-11,36341.48,6.29,2.11,7.61,19914.78
2018-12-12,40230.52,4.83,5.69,6.6,18481.4
2018-12-13,43279.19,6.06,6.79,3.63,30233.15
2018-12-14,45988.42,6.48,6.31,7.5,40815.08
2018-12-15,26397.26,4.71,2.84,4.09,28865.98
2018-12-16,15449.04,3.54,3.63,5.9,13922.03
2018-12-17,47554.96,3.35,2.86,7.4,30591.83
2018-12-18,39104.55,5.94,5.01,8.48,38318.19
2018-12-19,52625.3,5.6,5.56,7.8,16361.15
2018-12-20,51962.48,6.71,3.59,7.7,14399.47
2018-12-21,52949.68,5.55,4.7,4.04,18197.66
2018-12-22,36829.26,5.11,5.45,5.42,36620.85
2018-12-23,30013.28,4.99,4.11,3.3,31525.45
2018-12-24,50620.12,3.13,6.27,8.04,29839.62
2018-12-25,35308.24,4.68,5.86,9.67,20232.84
2018-12-26,23254.9,7.88,2.32,4.85,22963.81
2018-12-27,53473.83,7.37,5.11,3.61,43874.21
2018-12-28,54715.19,4.65,3.18,6.33,19940.63
2018-12-29,35983.94,5.94,4.79,9.0,41754.3
2018-12-30,18406.49,7.24,6.78,6.86,31157.54
2018-12-31,32452.17,5.21,6.4,3.33,16068.78
2019-01-01,51159.19,3.09,4.02,9.82,27421.31
2019-01-02,55579.83,3.37,3.46,8.8,43302.11
2019-01-03,24156.27,5.55,3.17,3.92,25812.66
2019-01-04,18013.81,7.85,4.66,9.45,40491.76
2019-01-05,54480.77,6.47,2.57,6.15,20462.15
2019-01-06,32523.22,3.35,4.75,5.6,30840.43
2019-01-07,39379.24,3.95,2.01,6.23,39847.12
2019-01-08,58562.96,6.86,3.62,8.84,42382.72
2019-01-09,17995.41,7.21,3.1,7.62,28032.17
2019-01-10,44174.31,6.09,6.86,3.41,33109.71
2019-01-11,18334.74,6.22,5.64,9.7,12098.34
2019-01-12,31896.1,3.14,3.75,4.03,20356.37
2019-01-13,51171.65,7.14,2.46,8.22,21197.5
2019-01-14,34506.25,6.94,4.58,7.45,15085.27
2019-01-15,59873.21,4.3,3.07,4.31,21229.94
2019-01-16,40157.67,6.54,4.68,4.2,22597.03
2019-01-17,29452.3,4.07,6.18,9.09,43969.28
2019-01-18,24905.01,3.2,5.08,5.94,34063.88
2019-01-19,30773.42,4.01,5.17,7.58,26058.17
2019-01-20,31764.0,3.89,4.71,6.53,44605.8
2019-01-21,18092.12,4.69,6.64,8.09,17056.67
2019-01-22,31630.84,5.09,6.66,6.35,27709.69
2019-01-23,35890.73,5.54,4.56,5.01,33353.05
2019-01-24,47523.2,5.38,3.53,5.54,13834.16
2019-01-25,44552.83,4.35,4.3,9.01,35660.96
2019-01-26,46894.45,3.15,2.93,6.28,15295.62
2019-01-27,15376.37,6.03,5.18,4.49,16629.32
2019-01-28,24795.03,4.98,4.5,9.54,17269.75
2019-01-29,44775.79,4.49,2.52,8.58,42653.36
2019-01-30,36779.52,7.33,2.99,3.39,34546.77
2019-01-31,15239.11,6.73,4.4,9.99,33629.11
2019-02-01,51202.26,7.29,6.44,7.86,30331.29
2019-02-02,49776.43,5.47,4.83,4.12,21662.6
2019-02-03,39678.86,3.65,5.41,4.66,32489.36
2019-02-04,17990.85,6.48,3.7,7.85,25534.94
2019-02-05,49493.18,4.03,4.86,8.46,16798.73
2019-02-06,41267.11,5.21,4.24,4.67,34756.71
2019-02-07,50188.2,3.33,5.3,4.8,16276.21
2019-02-08,48828.61,7.13,2.25,5.15,18292.06
2019-02-09,51135.09,3.63,4.47,7.19,38984.08
2019-02-10,38310.36,7.52,3.48,4.2,33783.86
2019-02-11,21314.6,7.32,3.63,3.73,32822.71
2019-02-12,45202.09,5.32,6.8,7.75,25800.69
2019-02-13,42921.32,6.72,2.91,8.45,25077.26
2019-02-14,48401.39,6.1,3.56,6.51,34778.67
2019-02-15,22644.65,7.02,4.55,5.55,36420.18
2019-02-16,23773.88,5.16,6.32,6.02,28837.04
2019-02-17,55068.43,6.93,4.08,5.72,43985.89
2019-02-18,48749.0,5.31,5.72,9.72,43538.09
2019-02-19,55870.28,7.7,6.28,8.38,25610.17
2019-02-20,49142.19,5.43,3.55,4.46,39080.53
2019-02-21,41871.99,5.31,3.96,5.69,29927.84
2019-02-22,44435.97,6.93,3.78,6.81,28887.94
2019-02-23,55010.76,7.11,6.16,7.29,13813.81
2019-02-24,41046.3,5.77,2.22,6.28,30941.17
2019-02-25,43457.61,3.9,3.54,8.67,41719.07
2019-02-26,22041.45,5.34,5.4,8.37,37744.42
2019-02-27,36326.45,7.84,4.83,6.54,37948.47
2019-02-28,47237.87,6.76,4.18,8.98,17277.66
2019-03-01,27192.42,7.06,4.7,8.26,23828.83
2019-03-02,24101.44,3.16,2.99,8.45,19695.76
2019-03-03,29122.21,5.34,4.15,9.69,22425.2
2019-03-04,25867.53,6.23,4.51,4.87,31124.8
2019-03-05,24671.07,7.15,6.51,4.87,24037.87
2019-03-06,34118.29,3.25,3.3,9.22,30503.03
2019-03-07,55852.73,7.26,6.34,8.41,26470.54
2019-03-08,37817.68,5.74,5.22,9.49,21458.31
2019-03-09,23456.42,3.99,2.1,3.44,15148.31
2019-03-10,18463.73,4.59,5.62,7.39,41430.67
2019-03-11,46327.03,4.41,2.18,4.01,12375.32
2019-03-12,32225.94,5.65,6.99,6.53,12054.53
2019-03-13,51982.39,3.26,6.36,4.09,39284.33
2019-03-14,44677.98,3.79,3.49,3.9,44894.76
2019-03-15,50830.87,7.06,3.29,3.09,35994.39
2019-03-16,27237.57,3.66,3.91,7.41,12504.04
2019-03-17,46156.15,4.17,3.78,5.51,19480.78
2019-03-18,26882.79,5.27,3.86,3.74,44070.15
2019-03-19,57258.08,5.59,3.59,5.26,38683.94
